timestamp	sensor_id	temp_c	humidity_pct
2026-03-10T12:03:14	s3	23.7	45.4
2026-03-10T12:03:15	s1	21.5	45.8
2026-03-10T12:03:15	s2	20.0	45.2
2026-03-10T12:03:15	s3	23.5	47.3
2026-03-10T12:03:16	s1	21.5	45.6
2026-03-10T12:03:16	s2	19.9	45.1
2026-03-10T12:03:16	s3	23.5	43.2
2026-03-10T12:03:17	s1	21.4	47.5
2026-03-10T12:03:17	s2	19.8	46.8
2026-03-10T12:03:17	s3	23.7	43.4
2026-03-10T12:03:18	s1	21.3	47.8
2026-03-10T12:03:18	s2	20.0	44.7
2026-03-10T12:03:18	s3	23.7	44.5
2026-03-10T12:03:19	s1	21.3	45.4
2026-03-10T12:03:19	s2	19.8	44.2
2026-03-10T12:03:19	s3	23.6	43.4
2026-03-10T12:03:20	s1	21.5	43.4
2026-03-10T12:03:20	s2	20.0	47.9
2026-03-10T12:03:20	s3	23.7	43.5
2026-03-10T12:03:21	s1	21.5	46.0
2026-03-10T12:03:21	s2	19.9	45.6
2026-03-10T12:03:21	s3	23.7	44.0
2026-03-10T12:03:22	s1	21.3	44.5
2026-03-10T12:03:22	s2	19.9	42.9
2026-03-10T12:03:22	s3	23.6	47.3
2026-03-10T12:03:23	s1	21.3	43.1
2026-03-10T12:03:23	s2	19.9	43.0
2026-03-10T12:03:23	s3	23.6	46.6
2026-03-10T12:03:24	s1	21.5	44.8
2026-03-10T12:03:24	s2	19.8	47.2
2026-03-10T12:03:24	s3	23.7	42.1
2026-03-10T12:03:25	s1	21.3	42.4
2026-03-10T12:03:25	s2	19.9	45.2
2026-03-10T12:03:25	s3	23.6	44.5
2026-03-10T12:03:26	s1	21.3	46.2
2026-03-10T12:03:26	s2	19.8	43.8
2026-03-10T12:03:26	s3	23.6	46.9
2026-03-10T12:03:27	s1	21.4	45.7
2026-03-10T12:03:27	s2	19.8	46.3
2026-03-10T12:03:27	s3	23.5	47.5
2026-03-10T12:03:28	s1	21.5	47.5
2026-03-10T12:03:28	s2	20.0	46.4
2026-03-10T12:03:28	s3	23.6	46.5
2026-03-10T12:03:29	s1	21.5	46.4
2026-03-10T12:03:29	s2	20.0	45.5
2026-03-10T12:03:29	s3	23.7	45.1
2026-03-10T12:03:30	s1	21.3	42.0
2026-03-10T12:03:30	s2	19.9	46.0
2026-03-10T12:03:30	s3	23.6	43.9
2026-03-10T12:03:31	s1	21.3	46.3
2026-03-10T12:03:31	s2	19.9	46.6
2026-03-10T12:03:31	s3	23.5	45.0
2026-03-10T12:03:32	s1	21.3	45.1
2026-03-10T12:03:32	s2	19.9	45.0
2026-03-10T12:03:32	s3	23.8	43.7
2026-03-10T12:03:33	s1	21.4	46.5
2026-03-10T12:03:33	s2	20.1	42.3
2026-03-10T12:03:33	s3	23.8	47.3
2026-03-10T12:03:34	s1	21.5	44.6
2026-03-10T12:03:34	s2	19.9	47.3
2026-03-10T12:03:34	s3	23.6	44.1
2026-03-10T12:03:35	s1	21.3	43.7
2026-03-10T12:03:35	s2	19.9	43.3
2026-03-10T12:03:35	s3	23.5	47.6
2026-03-10T12:03:36	s1	21.4	45.6
2026-03-10T12:03:36	s2	19.8	43.4
2026-03-10T12:03:36	s3	23.6	42.6
2026-03-10T12:03:37	s1	21.4	45.1
2026-03-10T12:03:37	s2	19.8	45.6
2026-03-10T12:03:37	s3	23.5	47.3
2026-03-10T12:03:38	s1	21.4	43.2
2026-03-10T12:03:38	s2	19.9	46.9
2026-03-10T12:03:38	s3	23.6	43.7
2026-03-10T12:03:39	s1	21.6	44.6
2026-03-10T12:03:39	s2	19.9	42.8
2026-03-10T12:03:39	s3	23.6	47.5
2026-03-10T12:03:40	s1	21.5	47.5
2026-03-10T12:03:40	s2	19.8	47.3
2026-03-10T12:03:40	s3	23.6	42.5
2026-03-10T12:03:41	s1	21.3	43.7
2026-03-10T12:03:41	s2	20.0	47.8
2026-03-10T12:03:41	s3	23.7	46.5
2026-03-10T12:03:42	s1	21.4	42.4
2026-03-10T12:03:42	s2	19.8	44.0
2026-03-10T12:03:42	s3	23.6	46.4
2026-03-10T12:03:43	s1	21.5	42.4
2026-03-10T12:03:43	s2	20.0	47.4
2026-03-10T12:03:43	s3	23.5	42.6
2026-03-10T12:03:44	s1	21.5	45.1
2026-03-10T12:03:44	s2	19.9	45.3
2026-03-10T12:03:44	s3	23.7	45.8
2026-03-10T12:03:45	s1	21.6	45.8
2026-03-10T12:03:45	s2	19.9	45.5
2026-03-10T12:03:45	s3	23.8	43.3
2026-03-10T12:03:46	s1	21.4	44.8
2026-03-10T12:03:46	s2	19.9	43.1
2026-03-10T12:03:46	s3	23.6	42.8
2026-03-10T12:03:47	s1	21.5	42.5
2026-03-10T12:03:47	s2	20.0	46.3
2026-03-10T12:03:47	s3	23.6	44.6
2026-03-10T12:03:48	s1	21.5	45.7
2026-03-10T12:03:48	s2	20.0	42.2
2026-03-10T12:03:48	s3	23.7	45.7
2026-03-10T12:03:49	s1	21.5	43.4
2026-03-10T12:03:49	s2	19.9	45.2
2026-03-10T12:03:49	s3	23.8	47.3
2026-03-10T12:03:50	s1	21.6	47.3
2026-03-10T12:03:50	s2	20.0	44.9
2026-03-10T12:03:50	s3	23.7	45.6
2026-03-10T12:03:51	s1	21.5	43.8
2026-03-10T12:03:51	s2	19.9	47.8
2026-03-10T12:03:51	s3	23.8	46.6
2026-03-10T12:03:52	s1	21.4	44.7
2026-03-10T12:03:52	s2	19.9	44.5
2026-03-10T12:03:52	s3	23.6	47.7
2026-03-10T12:03:53	s1	21.5	44.1
2026-03-10T12:03:53	s2	19.9	42.8
2026-03-10T12:03:53	s3	23.8	47.0
2026-03-10T12:03:54	s1	21.6	45.6
2026-03-10T12:03:54	s2	20.0	42.2
2026-03-10T12:03:54	s3	23.6	43.3
2026-03-10T12:03:55	s1	21.6	44.5
2026-03-10T12:03:55	s2	20.0	43.9
2026-03-10T12:03:55	s3	23.7	44.5
2026-03-10T12:03:56	s1	21.6	44.6
2026-03-10T12:03:56	s2	19.9	42.3
2026-03-10T12:03:56	s3	23.7	43.3
2026-03-10T12:03:57	s1	21.5	42.3
2026-03-10T12:03:57	s2	20.0	43.3
2026-03-10T12:03:57	s3	23.8	45.2
2026-03-10T12:03:58	s1	21.6	42.7
2026-03-10T12:03:58	s2	20.1	45.7
2026-03-10T12:03:58	s3	23.6	45.2
2026-03-10T12:03:59	s1	21.6	42.1
2026-03-10T12:03:59	s2	19.9	46.7
2026-03-10T12:03:59	s3	23.6	44.1
2026-03-10T12:04:00	s1	21.6	42.4
2026-03-10T12:04:00	s2	19.8	43.3
2026-03-10T12:04:00	s3	23.7	47.9
2026-03-10T12:04:01	s1	21.6	44.4
2026-03-10T12:04:01	s2	20.0	43.7
2026-03-10T12:04:01	s3	23.6	44.2
2026-03-10T12:04:02	s1	21.5	45.3
2026-03-10T12:04:02	s2	19.9	42.1
2026-03-10T12:04:02	s3	23.8	46.5
2026-03-10T12:04:03	s1	21.5	45.0
2026-03-10T12:04:03	s2	20.1	42.3
2026-03-10T12:04:03	s3	23.6	42.1
2026-03-10T12:04:04	s1	21.5	46.1
2026-03-10T12:04:04	s2	19.8	46.5
2026-03-10T12:04:04	s3	23.8	44.3
2026-03-10T12:04:05	s1	21.5	46.9
2026-03-10T12:04:05	s2	20.1	47.2
2026-03-10T12:04:05	s3	23.6	45.0
2026-03-10T12:04:06	s1	21.6	46.4
2026-03-10T12:04:06	s2	19.8	46.5
2026-03-10T12:04:06	s3	23.7	47.5
2026-03-10T12:04:07	s1	21.4	45.5
2026-03-10T12:04:07	s2	20.0	47.0
2026-03-10T12:04:07	s3	23.8	46.7
2026-03-10T12:04:08	s1	21.5	46.5
2026-03-10T12:04:08	s2	19.9	44.8
2026-03-10T12:04:08	s3	23.6	47.8
2026-03-10T12:04:09	s1	21.5	44.3
2026-03-10T12:04:09	s2	20.0	43.3
2026-03-10T12:04:09	s3	23.7	43.7
2026-03-10T12:04:10	s1	21.4	46.2
2026-03-10T12:04:10	s2	20.0	44.3
2026-03-10T12:04:10	s3	23.8	46.4
2026-03-10T12:04:11	s1	21.6	46.6
2026-03-10T12:04:11	s2	20.1	44.7
2026-03-10T12:04:11	s3	23.7	42.1
2026-03-10T12:04:12	s1	21.6	44.7
2026-03-10T12:04:12	s2	20.0	42.7
2026-03-10T12:04:12	s3	23.6	42.9
2026-03-10T12:04:13	s1	21.5	42.5
2026-03-10T12:04:13	s2	20.0	43.2
2026-03-10T12:04:13	s3	23.8	45.6
2026-03-10T12:04:14	s1	21.4	44.4
2026-03-10T12:04:14	s2	20.1	45.1
2026-03-10T12:04:14	s3	23.8	46.6
2026-03-10T12:04:15	s1	21.4	45.0
2026-03-10T12:04:15	s2	20.0	46.4
2026-03-10T12:04:15	s3	23.8	42.2
2026-03-10T12:04:16	s1	21.6	45.6
2026-03-10T12:04:16	s2	20.1	43.6
2026-03-10T12:04:16	s3	23.6	45.4
2026-03-10T12:04:17	s1	21.5	45.0
2026-03-10T12:04:17	s2	20.1	43.4
2026-03-10T12:04:17	s3	23.7	44.9
2026-03-10T12:04:18	s1	21.5	46.4
2026-03-10T12:04:18	s2	20.1	47.5
2026-03-10T12:04:18	s3	23.7	42.5
2026-03-10T12:04:19	s1	21.4	42.1
2026-03-10T12:04:19	s2	20.0	42.7
2026-03-10T12:04:19	s3	23.6	47.2
2026-03-10T12:04:20	s1	21.4	47.3
2026-03-10T12:04:20	s2	20.0	45.8
2026-03-10T12:04:20	s3	23.7	42.8
2026-03-10T12:04:21	s1	21.6	44.5
2026-03-10T12:04:21	s2	19.9	42.7
2026-03-10T12:04:21	s3	23.9	46.3
2026-03-10T12:04:22	s1	21.6	43.6
2026-03-10T12:04:22	s2	20.0	47.3
2026-03-10T12:04:22	s3	23.7	43.0
2026-03-10T12:04:23	s1	21.5	46.1
2026-03-10T12:04:23	s2	20.1	47.7
2026-03-10T12:04:23	s3	23.7	45.6
2026-03-10T12:04:24	s1	21.5	43.3
2026-03-10T12:04:24	s2	20.0	46.5
2026-03-10T12:04:24	s3	23.9	47.6
2026-03-10T12:04:25	s1	21.4	46.3
2026-03-10T12:04:25	s2	20.0	43.9
2026-03-10T12:04:25	s3	23.6	44.8
2026-03-10T12:04:26	s1	21.7	42.0
2026-03-10T12:04:26	s2	20.1	43.2
2026-03-10T12:04:26	s3	23.6	44.8
2026-03-10T12:04:27	s1	21.4	45.7
2026-03-10T12:04:27	s2	20.1	42.4
2026-03-10T12:04:27	s3	23.8	47.3
2026-03-10T12:04:28	s1	21.5	42.1
2026-03-10T12:04:28	s2	19.9	43.7
2026-03-10T12:04:28	s3	23.9	44.6
2026-03-10T12:04:29	s1	21.6	44.2
2026-03-10T12:04:29	s2	20.1	47.6
2026-03-10T12:04:29	s3	23.8	45.8
2026-03-10T12:04:30	s1	21.4	45.6
2026-03-10T12:04:30	s2	19.9	43.3
2026-03-10T12:04:30	s3	23.6	45.4
2026-03-10T12:04:31	s1	21.4	45.1
2026-03-10T12:04:31	s2	20.1	44.3
2026-03-10T12:04:31	s3	23.8	47.1
2026-03-10T12:04:32	s1	21.6	47.8
2026-03-10T12:04:32	s2	20.1	45.7
2026-03-10T12:04:32	s3	23.9	43.3
2026-03-10T12:04:33	s1	21.4	43.4
2026-03-10T12:04:33	s2	20.0	47.6
2026-03-10T12:04:33	s3	23.8	42.9
2026-03-10T12:04:34	s1	21.5	42.0
2026-03-10T12:04:34	s2	19.9	47.8
2026-03-10T12:04:34	s3	23.6	46.8
2026-03-10T12:04:35	s1	21.5	44.8
2026-03-10T12:04:35	s2	20.0	46.6
2026-03-10T12:04:35	s3	23.7	44.4
2026-03-10T12:04:36	s1	21.6	46.2
2026-03-10T12:04:36	s2	20.0	47.0
2026-03-10T12:04:36	s3	23.7	42.5
2026-03-10T12:04:37	s1	21.6	43.3
2026-03-10T12:04:37	s2	20.0	45.8
2026-03-10T12:04:37	s3	23.7	42.9
2026-03-10T12:04:38	s1	21.5	44.6
2026-03-10T12:04:38	s2	20.1	43.5
2026-03-10T12:04:38	s3	23.6	47.4
2026-03-10T12:04:39	s1	21.6	43.1
2026-03-10T12:04:39	s2	20.2	47.1
2026-03-10T12:04:39	s3	23.8	44.1
2026-03-10T12:04:40	s1	21.5	45.7
2026-03-10T12:04:40	s2	20.2	47.5
2026-03-10T12:04:40	s3	23.7	44.2
2026-03-10T12:04:41	s1	21.7	48.0
2026-03-10T12:04:41	s2	20.0	44.2
2026-03-10T12:04:41	s3	23.7	45.5
2026-03-10T12:04:42	s1	21.5	47.5
2026-03-10T12:04:42	s2	20.2	45.0
2026-03-10T12:04:42	s3	23.6	43.6
2026-03-10T12:04:43	s1	21.6	45.9
2026-03-10T12:04:43	s2	20.0	48.0
2026-03-10T12:04:43	s3	23.8	43.6
2026-03-10T12:04:44	s1	21.4	45.4
2026-03-10T12:04:44	s2	19.9	46.3
2026-03-10T12:04:44	s3	23.8	45.6
2026-03-10T12:04:45	s1	21.6	43.0
2026-03-10T12:04:45	s2	20.1	45.9
2026-03-10T12:04:45	s3	23.8	42.6
2026-03-10T12:04:46	s1	21.5	45.7
2026-03-10T12:04:46	s2	20.1	46.2
2026-03-10T12:04:46	s3	23.7	47.1
2026-03-10T12:04:47	s1	21.4	47.0
2026-03-10T12:04:47	s2	20.0	44.7
2026-03-10T12:04:47	s3	23.8	43.9
2026-03-10T12:04:48	s1	21.7	43.7
2026-03-10T12:04:48	s2	20.2	45.9
2026-03-10T12:04:48	s3	23.8	44.0
2026-03-10T12:04:49	s1	21.6	47.4
2026-03-10T12:04:49	s2	20.2	43.0
2026-03-10T12:04:49	s3	23.9	46.3
2026-03-10T12:04:50	s1	21.5	42.1
2026-03-10T12:04:50	s2	20.1	44.5
2026-03-10T12:04:50	s3	23.8	42.4
2026-03-10T12:04:51	s1	21.5	46.6
2026-03-10T12:04:51	s2	20.0	43.6
2026-03-10T12:04:51	s3	23.7	42.3
2026-03-10T12:04:52	s1	21.6	46.1
2026-03-10T12:04:52	s2	20.1	45.8
2026-03-10T12:04:52	s3	23.9	47.6
2026-03-10T12:04:53	s1	21.5	45.4
2026-03-10T12:04:53	s2	20.0	44.8
2026-03-10T12:04:53	s3	23.9	42.5
2026-03-10T12:04:54	s1	21.7	42.5
2026-03-10T12:04:54	s2	20.2	43.1
2026-03-10T12:04:54	s3	23.7	43.9
2026-03-10T12:04:55	s1	21.6	42.1
2026-03-10T12:04:55	s2	20.0	42.1
2026-03-10T12:04:55	s3	23.8	44.8
2026-03-10T12:04:56	s1	21.7	47.7
2026-03-10T12:04:56	s2	20.0	46.1
2026-03-10T12:04:56	s3	23.9	47.2
2026-03-10T12:04:57	s1	21.7	46.4
2026-03-10T12:04:57	s2	20.0	44.3
2026-03-10T12:04:57	s3	23.7	43.7
2026-03-10T12:04:58	s1	21.6	44.5
2026-03-10T12:04:58	s2	20.2	43.6
2026-03-10T12:04:58	s3	23.7	47.9
2026-03-10T12:04:59	s1	21.5	44.6
2026-03-10T12:04:59	s2	20.0	44.1
2026-03-10T12:04:59	s3	23.8	46.6
2026-03-10T12:05:00	s1	21.6	47.0
2026-03-10T12:05:00	s2	20.2	43.0
2026-03-10T12:05:00	s3	23.9	45.5
2026-03-10T12:05:01	s1	21.5	45.4
2026-03-10T12:05:01	s2	20.2	44.6
2026-03-10T12:05:01	s3	23.8	46.1
2026-03-10T12:05:02	s1	21.5	44.1
2026-03-10T12:05:02	s2	20.2	45.3
2026-03-10T12:05:02	s3	23.9	43.6
2026-03-10T12:05:03	s1	21.6	43.3
2026-03-10T12:05:03	s2	20.0	43.6
2026-03-10T12:05:03	s3	23.9	45.1
2026-03-10T12:05:04	s1	21.6	44.9
2026-03-10T12:05:04	s2	20.1	43.9
2026-03-10T12:05:04	s3	23.8	45.9
2026-03-10T12:05:05	s1	21.7	43.9
2026-03-10T12:05:05	s2	20.0	44.2
2026-03-10T12:05:05	s3	23.9	43.0
2026-03-10T12:05:06	s1	21.6	44.0
2026-03-10T12:05:06	s2	20.2	43.1
2026-03-10T12:05:06	s3	23.8	43.0
2026-03-10T12:05:07	s1	21.6	46.5
2026-03-10T12:05:07	s2	20.1	45.7
2026-03-10T12:05:07	s3	23.8	46.2
2026-03-10T12:05:08	s1	21.7	44.8
2026-03-10T12:05:08	s2	20.0	46.3
2026-03-10T12:05:08	s3	23.8	44.9
2026-03-10T12:05:09	s1	21.6	42.2
2026-03-10T12:05:09	s2	20.2	43.4
2026-03-10T12:05:09	s3	23.9	47.6
2026-03-10T12:05:10	s1	21.5	44.6
2026-03-10T12:05:10	s2	20.0	45.5
2026-03-10T12:05:10	s3	23.8	43.0
2026-03-10T12:05:11	s1	21.5	43.8
2026-03-10T12:05:11	s2	20.1	46.2
2026-03-10T12:05:11	s3	23.8	47.7
2026-03-10T12:05:12	s1	21.6	42.8
2026-03-10T12:05:12	s2	20.2	46.7
2026-03-10T12:05:12	s3	23.7	42.5
2026-03-10T12:05:13	s1	21.7	42.8
2026-03-10T12:05:13	s2	20.1	44.4
2026-03-10T12:05:13	s3	23.8	46.0
2026-03-10T12:05:14	s1	21.5	43.0
2026-03-10T12:05:14	s2	20.1	43.1
2026-03-10T12:05:14	s3	23.9	44.6
2026-03-10T12:05:15	s1	21.7	42.9
2026-03-10T12:05:15	s2	20.1	46.7
2026-03-10T12:05:15	s3	23.7	43.0
2026-03-10T12:05:16	s1	21.5	45.3
2026-03-10T12:05:16	s2	20.1	43.3
2026-03-10T12:05:16	s3	23.8	44.3
2026-03-10T12:05:17	s1	21.6	43.5
2026-03-10T12:05:17	s2	20.3	44.3
2026-03-10T12:05:17	s3	23.8	47.6
2026-03-10T12:05:18	s1	21.6	44.0
2026-03-10T12:05:18	s2	20.1	46.0
2026-03-10T12:05:18	s3	23.9	45.6
2026-03-10T12:05:19	s1	21.6	44.1
2026-03-10T12:05:19	s2	20.2	47.8
2026-03-10T12:05:19	s3	23.7	47.3
2026-03-10T12:05:20	s1	21.5	43.4
2026-03-10T12:05:20	s2	20.1	45.0
2026-03-10T12:05:20	s3	23.7	45.6
2026-03-10T12:05:21	s1	21.6	42.5
2026-03-10T12:05:21	s2	20.1	45.0
2026-03-10T12:05:21	s3	23.7	43.8
2026-03-10T12:05:22	s1	21.5	44.3
2026-03-10T12:05:22	s2	20.0	42.9
2026-03-10T12:05:22	s3	23.8	46.1
2026-03-10T12:05:23	s1	21.6	43.6
2026-03-10T12:05:23	s2	20.3	43.1
2026-03-10T12:05:23	s3	23.8	45.1
2026-03-10T12:05:24	s1	21.5	46.8
2026-03-10T12:05:24	s2	20.1	46.4
2026-03-10T12:05:24	s3	23.9	44.4
2026-03-10T12:05:25	s1	21.7	43.0
2026-03-10T12:05:25	s2	20.0	45.0
2026-03-10T12:05:25	s3	23.9	42.1
2026-03-10T12:05:26	s1	21.7	46.0
2026-03-10T12:05:26	s2	20.1	42.3
2026-03-10T12:05:26	s3	23.8	46.5
2026-03-10T12:05:27	s1	21.5	46.8
2026-03-10T12:05:27	s2	20.3	45.0
2026-03-10T12:05:27	s3	23.9	46.3
2026-03-10T12:05:28	s1	21.8	47.8
2026-03-10T12:05:28	s2	20.0	43.1
2026-03-10T12:05:28	s3	23.8	46.6
2026-03-10T12:05:29	s1	21.8	42.5
2026-03-10T12:05:29	s2	20.0	47.7
2026-03-10T12:05:29	s3	23.9	43.5
2026-03-10T12:05:30	s1	21.7	45.7
2026-03-10T12:05:30	s2	20.3	44.6
2026-03-10T12:05:30	s3	23.8	42.2
2026-03-10T12:05:31	s1	21.8	44.8
2026-03-10T12:05:31	s2	20.0	45.6
2026-03-10T12:05:31	s3	23.8	44.6
2026-03-10T12:05:32	s1	21.7	46.6
2026-03-10T12:05:32	s2	20.0	43.6
2026-03-10T12:05:32	s3	23.8	44.5
2026-03-10T12:05:33	s1	21.6	43.8
2026-03-10T12:05:33	s2	20.0	42.7
2026-03-10T12:05:33	s3	23.9	45.2
2026-03-10T12:05:34	s1	21.6	43.1
2026-03-10T12:05:34	s2	20.2	42.8
2026-03-10T12:05:34	s3	23.8	45.0
2026-03-10T12:05:35	s1	21.8	44.1
2026-03-10T12:05:35	s2	20.2	45.7
2026-03-10T12:05:35	s3	24.0	47.4
2026-03-10T12:05:36	s1	21.8	46.9
2026-03-10T12:05:36	s2	20.2	42.2
2026-03-10T12:05:36	s3	23.8	42.2
2026-03-10T12:05:37	s1	21.7	46.3
2026-03-10T12:05:37	s2	20.3	42.6
2026-03-10T12:05:37	s3	23.9	46.4
2026-03-10T12:05:38	s1	21.6	45.8
2026-03-10T12:05:38	s2	20.1	44.4
2026-03-10T12:05:38	s3	23.8	46.5
2026-03-10T12:05:39	s1	21.7	46.5
2026-03-10T12:05:39	s2	20.0	47.5
2026-03-10T12:05:39	s3	24.0	46.8
2026-03-10T12:05:40	s1	21.7	48.0
2026-03-10T12:05:40	s2	20.2	45.2
2026-03-10T12:05:40	s3	24.0	46.2
2026-03-10T12:05:41	s1	21.5	45.4
2026-03-10T12:05:41	s2	20.1	47.6
2026-03-10T12:05:41	s3	23.8	46.1
2026-03-10T12:05:42	s1	21.6	45.0
2026-03-10T12:05:42	s2	20.0	44.4
2026-03-10T12:05:42	s3	23.8	43.7
2026-03-10T12:05:43	s1	21.5	43.2
2026-03-10T12:05:43	s2	20.3	45.9
2026-03-10T12:05:43	s3	23.8	44.8
2026-03-10T12:05:44	s1	21.8	45.8
2026-03-10T12:05:44	s2	20.1	43.3
2026-03-10T12:05:44	s3	23.9	43.3
2026-03-10T12:05:45	s1	21.7	46.4
2026-03-10T12:05:45	s2	20.2	44.8
2026-03-10T12:05:45	s3	23.9	45.6
2026-03-10T12:05:46	s1	21.7	44.9
2026-03-10T12:05:46	s2	20.2	44.1
2026-03-10T12:05:46	s3	23.8	46.9
2026-03-10T12:05:47	s1	21.6	47.1
2026-03-10T12:05:47	s2	20.2	45.2
2026-03-10T12:05:47	s3	23.8	44.3
2026-03-10T12:05:48	s1	21.7	46.0
2026-03-10T12:05:48	s2	20.2	42.5
2026-03-10T12:05:48	s3	23.9	47.9
2026-03-10T12:05:49	s1	21.6	46.5
2026-03-10T12:05:49	s2	20.2	43.8
2026-03-10T12:05:49	s3	24.0	44.7
2026-03-10T12:05:50	s1	21.7	42.9
2026-03-10T12:05:50	s2	20.2	45.7
2026-03-10T12:05:50	s3	23.9	44.5
2026-03-10T12:05:51	s1	21.8	46.5
2026-03-10T12:05:51	s2	20.1	46.5
2026-03-10T12:05:51	s3	24.0	44.3
2026-03-10T12:05:52	s1	21.7	44.3
2026-03-10T12:05:52	s2	20.3	42.7
2026-03-10T12:05:52	s3	23.9	43.3
2026-03-10T12:05:53	s1	21.6	43.7
2026-03-10T12:05:53	s2	20.3	46.6
2026-03-10T12:05:53	s3	24.0	47.9
2026-03-10T12:05:54	s1	21.7	44.1
2026-03-10T12:05:54	s2	20.1	47.4
2026-03-10T12:05:54	s3	23.8	46.6
2026-03-10T12:05:55	s1	21.7	46.0
2026-03-10T12:05:55	s2	20.3	45.8
2026-03-10T12:05:55	s3	23.9	45.0
2026-03-10T12:05:56	s1	21.7	43.4
2026-03-10T12:05:56	s2	20.2	46.5
2026-03-10T12:05:56	s3	23.8	47.5
2026-03-10T12:05:57	s1	21.6	47.2
2026-03-10T12:05:57	s2	20.2	42.0
2026-03-10T12:05:57	s3	24.0	46.6
2026-03-10T12:05:58	s1	21.8	46.1
2026-03-10T12:05:58	s2	20.1	45.5
2026-03-10T12:05:58	s3	23.9	44.5
2026-03-10T12:05:59	s1	21.6	42.2
2026-03-10T12:05:59	s2	20.1	45.7
2026-03-10T12:05:59	s3	23.9	42.5
2026-03-10T12:06:00	s1	21.7	44.5
2026-03-10T12:06:00	s2	20.1	45.7
2026-03-10T12:06:00	s3	23.8	45.8
2026-03-10T12:06:01	s1	21.8	47.7
2026-03-10T12:06:01	s2	20.1	45.6
2026-03-10T12:06:01	s3	24.0	44.3
2026-03-10T12:06:02	s1	21.7	43.2
2026-03-10T12:06:02	s2	20.3	44.7
2026-03-10T12:06:02	s3	24.0	43.4
2026-03-10T12:06:03	s1	21.7	46.3
2026-03-10T12:06:03	s2	20.1	42.8
2026-03-10T12:06:03	s3	23.8	42.2
2026-03-10T12:06:04	s1	21.7	44.8
2026-03-10T12:06:04	s2	20.3	44.7
2026-03-10T12:06:04	s3	23.8	43.1
2026-03-10T12:06:05	s1	21.7	45.8
2026-03-10T12:06:05	s2	20.3	47.0
2026-03-10T12:06:05	s3	24.0	47.5
2026-03-10T12:06:06	s1	21.7	46.3
2026-03-10T12:06:06	s2	20.1	46.5
2026-03-10T12:06:06	s3	24.0	44.4
2026-03-10T12:06:07	s1	21.7	44.8
2026-03-10T12:06:07	s2	20.2	46.7
2026-03-10T12:06:07	s3	24.1	47.3
2026-03-10T12:06:08	s1	21.7	46.3
2026-03-10T12:06:08	s2	20.3	47.9
2026-03-10T12:06:08	s3	24.0	44.6
2026-03-10T12:06:09	s1	21.8	42.4
2026-03-10T12:06:09	s2	20.3	47.0
2026-03-10T12:06:09	s3	24.0	42.2
2026-03-10T12:06:10	s1	21.7	47.6
2026-03-10T12:06:10	s2	20.3	44.6
2026-03-10T12:06:10	s3	24.0	42.6
2026-03-10T12:06:11	s1	21.8	46.5
2026-03-10T12:06:11	s2	20.3	46.7
2026-03-10T12:06:11	s3	24.0	44.2
2026-03-10T12:06:12	s1	21.8	42.9
2026-03-10T12:06:12	s2	20.2	44.9
2026-03-10T12:06:12	s3	23.9	44.0
2026-03-10T12:06:13	s1	21.8	44.7
2026-03-10T12:06:13	s2	20.3	46.5
2026-03-10T12:06:13	s3	24.0	44.1
2026-03-10T12:06:14	s1	21.8	44.0
2026-03-10T12:06:14	s2	20.2	43.5
2026-03-10T12:06:14	s3	23.9	42.2
2026-03-10T12:06:15	s1	21.6	45.1
2026-03-10T12:06:15	s2	20.1	47.3
2026-03-10T12:06:15	s3	24.0	46.3
2026-03-10T12:06:16	s1	21.7	46.3
2026-03-10T12:06:16	s2	20.3	43.8
2026-03-10T12:06:16	s3	24.0	46.0
2026-03-10T12:06:17	s1	21.6	46.8
2026-03-10T12:06:17	s2	20.1	45.6
2026-03-10T12:06:17	s3	24.1	43.5
2026-03-10T12:06:18	s1	21.7	47.1
2026-03-10T12:06:18	s2	20.3	42.9
2026-03-10T12:06:18	s3	23.8	44.2
2026-03-10T12:06:19	s1	21.8	47.2
2026-03-10T12:06:19	s2	20.3	44.9
2026-03-10T12:06:19	s3	24.1	47.8
2026-03-10T12:06:20	s1	21.8	45.5
2026-03-10T12:06:20	s2	20.3	45.1
2026-03-10T12:06:20	s3	23.9	47.6
2026-03-10T12:06:21	s1	21.8	47.2
2026-03-10T12:06:21	s2	20.3	44.9
2026-03-10T12:06:21	s3	23.9	46.0
2026-03-10T12:06:22	s1	21.6	43.3
2026-03-10T12:06:22	s2	20.2	42.9
2026-03-10T12:06:22	s3	24.0	46.4
2026-03-10T12:06:23	s1	21.6	43.2
2026-03-10T12:06:23	s2	20.3	45.4
2026-03-10T12:06:23	s3	24.0	42.1
2026-03-10T12:06:24	s1	21.8	46.9
2026-03-10T12:06:24	s2	20.4	47.4
2026-03-10T12:06:24	s3	24.0	44.2
2026-03-10T12:06:25	s1	21.6	45.8
2026-03-10T12:06:25	s2	20.4	45.0
2026-03-10T12:06:25	s3	23.9	47.8
2026-03-10T12:06:26	s1	21.9	45.2
2026-03-10T12:06:26	s2	20.1	46.8
2026-03-10T12:06:26	s3	24.0	45.1
2026-03-10T12:06:27	s1	21.7	46.8
2026-03-10T12:06:27	s2	20.2	47.6
2026-03-10T12:06:27	s3	24.1	43.4
2026-03-10T12:06:28	s1	21.8	43.1
2026-03-10T12:06:28	s2	20.4	43.6
